place_code,date,mankai_date,kaika_date,meter,ft,tavg,tmin,tmax,tavg_f,tmin_f,tmax_f,prcp,pcp_in
30370011,3/3/24,4/1/24,3/24/24,55,16.764,4.3,-1.1,9.4,39.74,30.02,48.92,0,0
30370003,3/3/24,3/31/24,3/23/24,55,16.764,4.3,-1.1,9.4,39.74,30.02,48.92,0,0
30370004,3/3/24,4/1/24,3/25/24,52,15.8496,4.3,-1.1,9.4,39.74,30.02,48.92,0,0
30370005,3/3/24,3/30/24,3/22/24,57,17.3736,4.3,-1.1,9.4,39.74,30.02,48.92,0,0
30370006,3/3/24,3/26/24,3/17/24,67,20.4216,4.4,-0.3,9.2,39.92,31.46,48.56,0,0
30370007,3/3/24,3/31/24,3/23/24,57,17.3736,4.4,-0.3,9.2,39.92,31.46,48.56,0,0
30370008,3/3/24,3/30/24,3/24/24,53,16.1544,4.4,-0.3,9.2,39.92,31.46,48.56,0,0
30370013,3/3/24,4/4/24,3/26/24,46,14.0208,,,,32,32,32,,0
30370009,3/3/24,3/31/24,3/22/24,62,18.8976,4.3,-1.1,9.4,39.74,30.02,48.92,0,0
30370010,3/3/24,3/29/24,3/21/24,64,19.5072,5.4,1.6,8.9,41.72,34.88,48.02,0,0
34370001,3/3/24,4/2/24,3/27/24,50,15.24,4.7,-1.5,10.3,40.46,29.3,50.54,0.3,0.01181103
34370003,3/3/24,4/3/24,3/27/24,49,14.9352,4.6,-0.8,9.3,40.28,30.56,48.74,0.7,0.02755907
34370004,3/3/24,4/3/24,3/26/24,49,14.9352,4.6,-0.8,9.3,40.28,30.56,48.74,0.7,0.02755907
34370022,3/3/24,4/3/24,3/26/24,52,15.8496,4.7,-1.5,10.3,40.46,29.3,50.54,0.3,0.01181103
34370023,3/3/24,4/2/24,3/24/24,54,16.4592,4.7,-1.5,10.3,40.46,29.3,50.54,0.3,0.01181103
34370026,3/3/24,4/2/24,3/23/24,55,16.764,4.6,-0.8,9.3,40.28,30.56,48.74,0.7,0.02755907
34370006,3/3/24,4/2/24,3/24/24,56,17.0688,3,-3.8,9.6,37.4,25.16,49.28,0.3,0.01181103
34370008,3/3/24,4/3/24,3/27/24,52,15.8496,3,-3.8,9.6,37.4,25.16,49.28,0.3,0.01181103
34370010,3/3/24,4/8/24,4/3/24,47,14.3256,3,-3.8,9.6,37.4,25.16,49.28,0.3,0.01181103
34370028,3/3/24,4/4/24,3/26/24,53,16.1544,3,-3.8,9.6,37.4,25.16,49.28,0.3,0.01181103
34370012,3/3/24,4/7/24,3/31/24,45,13.716,4.2,-1.3,9.1,39.56,29.66,48.38,0.5,0.01968505
34370013,3/3/24,4/2/24,3/27/24,48,14.6304,4.2,-1.3,9.1,39.56,29.66,48.38,0.5,0.01968505
34370014,3/3/24,4/3/24,3/26/24,49,14.9352,4.6,-0.8,9.3,40.28,30.56,48.74,0.7,0.02755907
34370015,3/3/24,4/1/24,3/24/24,52,15.8496,4.6,-0.8,9.3,40.28,30.56,48.74,0.7,0.02755907
34370016,3/3/24,3/31/24,3/25/24,50,15.24,4.6,-0.8,9.3,40.28,30.56,48.74,0.7,0.02755907
34370017,3/3/24,4/1/24,3/25/24,57,17.3736,,,,32,32,32,,0
34370018,3/3/24,3/31/24,3/24/24,55,16.764,4.7,-1.5,10.3,40.46,29.3,50.54,0.3,0.01181103
34370025,3/3/24,4/3/24,3/27/24,54,16.4592,,,,32,32,32,,0
34370020,3/3/24,4/2/24,3/28/24,54,16.4592,4.6,-0.8,9.3,40.28,30.56,48.74,0.7,0.02755907
34370021,3/3/24,4/8/24,4/1/24,45,13.716,4.2,-1.3,9.1,39.56,29.66,48.38,0.5,0.01968505
34370027,3/3/24,4/6/24,3/26/24,57,17.3736,3,-3.8,9.6,37.4,25.16,49.28,0.3,0.01181103
34370019,3/3/24,4/1/24,3/23/24,53,16.1544,4.6,-0.8,9.3,40.28,30.56,48.74,0.7,0.02755907
31370001,3/3/24,4/3/24,3/28/24,52,15.8496,4,-1.5,8.7,39.2,29.3,47.66,0,0
31370017,3/3/24,4/3/24,3/29/24,56,17.0688,4.7,0.6,8.2,40.46,33.08,46.76,3.1,0.12204731
31370018,3/3/24,4/3/24,3/29/24,50,15.24,4.7,0.6,8.2,40.46,33.08,46.76,3.1,0.12204731
31370002,3/3/24,4/3/24,3/27/24,52,15.8496,4,-1.5,8.7,39.2,29.3,47.66,0,0
31370003,3/3/24,4/4/24,3/29/24,52,15.8496,4.7,-0.7,9.9,40.46,30.74,49.82,0,0
31370004,3/3/24,4/2/24,3/27/24,54,16.4592,4.7,-0.7,9.9,40.46,30.74,49.82,0,0
31370007,3/3/24,4/4/24,3/29/24,50,15.24,4.7,0.6,8.2,40.46,33.08,46.76,3.1,0.12204731
31370009,3/3/24,4/4/24,3/27/24,52,15.8496,5.5,2,9.1,41.9,35.6,48.38,1.1,0.04330711
31370010,3/3/24,4/5/24,3/28/24,50,15.24,4.7,0.6,8.2,40.46,33.08,46.76,3.1,0.12204731
31370011,3/3/24,4/4/24,3/28/24,51,15.5448,4.7,0.6,8.2,40.46,33.08,46.76,3.1,0.12204731
31370012,3/3/24,4/6/24,4/1/24,50,15.24,4,-1.5,8.7,39.2,29.3,47.66,0,0
31370016,3/3/24,4/17/24,3/26/24,54,16.4592,4.7,-0.7,9.9,40.46,30.74,49.82,0,0
32370001,3/3/24,4/8/24,3/31/24,43,13.1064,5.9,2.1,9.5,42.62,35.78,49.1,7.8,0.30708678
32370003,3/3/24,4/6/24,3/29/24,54,16.4592,5.5,2,9.1,41.9,35.6,48.38,1.1,0.04330711
32370020,3/3/24,3/31/24,3/26/24,57,17.3736,4.8,1.1,8.4,40.64,33.98,47.12,1.6,0.06299216
32370004,3/3/24,4/5/24,3/28/24,50,15.24,5.5,2,9.1,41.9,35.6,48.38,1.1,0.04330711
32370005,3/3/24,4/6/24,3/31/24,47,14.3256,4.7,0.6,8.2,40.46,33.08,46.76,3.1,0.12204731
32370007,3/3/24,4/3/24,3/27/24,51,15.5448,5.1,1.8,8.6,41.18,35.24,47.48,1.8,0.07086618
32370008,3/3/24,4/3/24,3/27/24,51,15.5448,5.1,1.8,8.6,41.18,35.24,47.48,1.8,0.07086618
32370009,3/3/24,4/2/24,3/27/24,55,16.764,4.8,1.1,8.4,40.64,33.98,47.12,1.6,0.06299216
32370019,3/3/24,4/3/24,3/25/24,56,17.0688,4.8,1.1,8.4,40.64,33.98,47.12,1.6,0.06299216
32370011,3/3/24,4/4/24,3/28/24,54,16.4592,4.8,1.1,8.4,40.64,33.98,47.12,1.6,0.06299216
32370014,3/3/24,4/1/24,3/26/24,56,17.0688,,,,32,32,32,,0
32370015,3/3/24,4/5/24,3/29/24,45,13.716,5.9,2.1,9.5,42.62,35.78,49.1,7.8,0.30708678
32370017,3/3/24,3/31/24,3/24/24,58,17.6784,6.2,2.1,10.1,43.16,35.78,50.18,5.9,0.23228359
32370021,3/3/24,4/8/24,4/3/24,49,14.9352,5.9,2.1,9.5,42.62,35.78,49.1,7.8,0.30708678
32370012,3/3/24,4/3/24,3/27/24,55,16.764,4.8,1.1,8.4,40.64,33.98,47.12,1.6,0.06299216
33370001,3/3/24,4/12/24,4/8/24,40,12.192,,,,32,32,32,,0
33370002,3/3/24,4/10/24,4/5/24,45,13.716,,,,32,32,32,,0
33370004,3/3/24,4/2/24,3/27/24,54,16.4592,2,-4,9.7,35.6,24.8,49.46,0.3,0.01181103
33370006,3/3/24,4/13/24,4/8/24,43,13.1064,2,-4,9.7,35.6,24.8,49.46,0.3,0.01181103
33370008,3/3/24,4/6/24,3/30/24,48,14.6304,3.3,-2.4,9,37.94,27.68,48.2,0,0
33370009,3/3/24,4/3/24,3/28/24,51,15.5448,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370010,3/3/24,4/2/24,3/27/24,57,17.3736,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370036,3/3/24,4/4/24,3/29/24,50,15.24,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370012,3/3/24,3/31/24,3/24/24,55,16.764,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370013,3/3/24,4/1/24,3/25/24,53,16.1544,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370015,3/3/24,4/4/24,3/29/24,49,14.9352,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370017,3/3/24,4/4/24,3/29/24,48,14.6304,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370018,3/3/24,4/3/24,3/26/24,53,16.1544,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370019,3/3/24,4/2/24,3/26/24,54,16.4592,3,-3.8,9.6,37.4,25.16,49.28,0.3,0.01181103
33370020,3/3/24,4/1/24,3/25/24,55,16.764,2,-4,9.7,35.6,24.8,49.46,0.3,0.01181103
33370021,3/3/24,4/2/24,3/27/24,56,17.0688,,,,32,32,32,,0
33370022,3/3/24,3/30/24,3/24/24,58,17.6784,3.3,-2.4,9,37.94,27.68,48.2,0,0
33370024,3/3/24,4/2/24,3/26/24,57,17.3736,2,-4,9.7,35.6,24.8,49.46,0.3,0.01181103
33370027,3/3/24,4/2/24,3/24/24,58,17.6784,3,-3.8,9.6,37.4,25.16,49.28,0.3,0.01181103
33370028,3/3/24,4/5/24,3/28/24,52,15.8496,3,-3.8,9.6,37.4,25.16,49.28,0.3,0.01181103
33370029,3/3/24,4/12/24,4/8/24,44,13.4112,4.7,0.6,8.2,40.46,33.08,46.76,3.1,0.12204731
33370038,3/3/24,4/1/24,3/24/24,55,16.764,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370042,3/3/24,4/23/24,4/2/24,48,14.6304,3.3,-2.4,9,37.94,27.68,48.2,0,0
33370014,3/3/24,4/4/24,3/26/24,53,16.1544,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370031,3/3/24,4/3/24,3/27/24,52,15.8496,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370041,3/3/24,4/8/24,4/1/24,49,14.9352,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370032,3/3/24,4/3/24,3/27/24,54,16.4592,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
33370025,3/3/24,4/3/24,3/27/24,52,15.8496,3.8,-2.3,9.2,38.84,27.86,48.56,0.2,0.00787402
35370003,3/3/24,4/1/24,3/21/24,63,19.2024,6.6,2.1,9.9,43.88,35.78,49.82,0,0
35370004,3/3/24,4/2/24,3/27/24,45,13.716,5.4,0.1,10.2,41.72,32.18,50.36,0.2,0.00787402
35370005,3/3/24,3/29/24,3/21/24,60,18.288,4.2,-1.7,9.8,39.56,28.94,49.64,2.2,0.08661422
35370007,3/3/24,4/3/24,3/25/24,54,16.4592,,,,32,32,32,,0
35370008,3/3/24,3/28/24,3/21/24,63,19.2024,5.3,1.4,9.5,41.54,34.52,49.1,3.1,0.12204731
35370010,3/3/24,4/5/24,3/28/24,53,16.1544,4.2,-1.7,9.8,39.56,28.94,49.64,2.2,0.08661422
35370022,3/3/24,4/2/24,3/26/24,54,16.4592,6.6,2.1,9.9,43.88,35.78,49.82,0,0
35370028,3/3/24,4/4/24,3/29/24,42,12.8016,5.4,0.1,10.2,41.72,32.18,50.36,0.2,0.00787402
35370029,3/3/24,4/3/24,3/28/24,44,13.4112,5.4,0.1,10.2,41.72,32.18,50.36,0.2,0.00787402
35370032,3/3/24,3/31/24,3/26/24,54,16.4592,4.7,-1.5,10.3,40.46,29.3,50.54,0.3,0.01181103
35370033,3/3/24,4/5/24,3/28/24,49,14.9352,6.4,1.4,10.3,43.52,34.52,50.54,0.8,0.03149608
35370034,3/3/24,3/30/24,3/23/24,62,18.8976,4.2,-1.7,9.8,39.56,28.94,49.64,2.2,0.08661422
35370035,3/3/24,4/2/24,3/26/24,55,16.764,6.6,2.1,9.9,43.88,35.78,49.82,0,0
35370030,3/3/24,4/2/24,3/27/24,45,13.716,5.4,0.1,10.2,41.72,32.18,50.36,0.2,0.00787402
35370011,3/3/24,4/1/24,3/24/24,58,17.6784,4.7,-1.5,10.3,40.46,29.3,50.54,0.3,0.01181103
35370012,3/3/24,4/3/24,3/26/24,53,16.1544,4.7,-1.5,10.3,40.46,29.3,50.54,0.3,0.01181103
35370013,3/3/24,4/1/24,3/24/24,57,17.3736,6.6,2.1,9.9,43.88,35.78,49.82,0,0
35370014,3/3/24,4/1/24,3/24/24,58,17.6784,6.6,2.1,9.9,43.88,35.78,49.82,0,0
35370015,3/3/24,4/3/24,3/25/24,55,16.764,6.6,2.1,9.9,43.88,35.78,49.82,0,0
35370016,3/3/24,3/27/24,3/22/24,59,17.9832,4.2,-1.7,9.8,39.56,28.94,49.64,2.2,0.08661422
35370017,3/3/24,3/31/24,3/23/24,63,19.2024,6.2,2.1,10.1,43.16,35.78,50.18,5.9,0.23228359
35370018,3/3/24,4/3/24,3/26/24,52,15.8496,6.4,1.4,10.3,43.52,34.52,50.54,0.8,0.03149608
35370019,3/3/24,4/3/24,3/28/24,43,13.1064,5.4,0.1,10.2,41.72,32.18,50.36,0.2,0.00787402
35370020,3/3/24,4/1/24,3/24/24,57,17.3736,4.2,-1.7,9.8,39.56,28.94,49.64,2.2,0.08661422
35370026,3/3/24,4/2/24,3/24/24,57,17.3736,4.2,-1.7,9.8,39.56,28.94,49.64,2.2,0.08661422
35370027,3/3/24,4/2/24,3/25/24,56,17.0688,4.2,-1.7,9.8,39.56,28.94,49.64,2.2,0.08661422
35370021,3/3/24,4/2/24,3/25/24,56,17.0688,5.3,1.4,9.5,41.54,34.52,49.1,3.1,0.12204731
35370031,3/3/24,3/31/24,3/23/24,59,17.9832,4.7,-1.5,10.3,40.46,29.3,50.54,0.3,0.01181103
35370024,3/3/24,4/3/24,3/27/24,49,14.9352,6.4,1.4,10.3,43.52,34.52,50.54,0.8,0.03149608
35370036,3/3/24,4/1/24,3/27/24,49,14.9352,6.4,1.4,10.3,43.52,34.52,50.54,0.8,0.03149608
36370002,3/3/24,3/31/24,3/24/24,53,16.1544,,,,32,32,32,,0
36370003,3/3/24,3/30/24,3/24/24,54,16.4592,5.6,1.1,10.1,42.08,33.98,50.18,0,0
36370004,3/3/24,3/29/24,3/24/24,54,16.4592,5.6,1.1,10.1,42.08,33.98,50.18,0,0
36370005,3/3/24,4/2/24,3/25/24,53,16.1544,6,0.9,11.8,42.8,33.62,53.24,0,0
36370011,3/3/24,3/27/24,3/21/24,64,19.5072,,,,32,32,32,,0
36370008,3/3/24,4/1/24,3/26/24,53,16.1544,4.8,-0.6,10.9,40.64,30.92,51.62,0,0
37370001,3/3/24,4/2/24,3/25/24,56,17.0688,6,1.4,9.6,42.8,34.52,49.28,0.2,0.00787402
37370002,3/3/24,3/31/24,3/24/24,58,17.6784,6,1.4,9.6,42.8,34.52,49.28,0.2,0.00787402
37370003,3/3/24,4/3/24,3/26/24,50,15.24,6,1.4,9.6,42.8,34.52,49.28,0.2,0.00787402
37370008,3/3/24,4/5/24,3/28/24,47,14.3256,4.4,-1,9.1,39.92,30.2,48.38,0,0
37370009,3/3/24,4/7/24,3/30/24,45,13.716,6,1.4,9.6,42.8,34.52,49.28,0.2,0.00787402
37370011,3/3/24,4/4/24,3/29/24,46,14.0208,6,1.4,9.6,42.8,34.52,49.28,0.2,0.00787402
37370012,3/3/24,3/31/24,3/23/24,59,17.9832,6,1.4,9.6,42.8,34.52,49.28,0.2,0.00787402
37370013,3/3/24,3/31/24,3/24/24,58,17.6784,6,1.4,9.6,42.8,34.52,49.28,0.2,0.00787402
37370014,3/3/24,4/1/24,3/25/24,55,16.764,6,1.4,9.6,42.8,34.52,49.28,0.2,0.00787402
37370010,3/3/24,4/1/24,3/24/24,54,16.4592,4.4,-1,9.1,39.92,30.2,48.38,0,0
37370015,3/3/24,4/5/24,3/27/24,48,14.6304,6,1.4,9.6,42.8,34.52,49.28,0.2,0.00787402
37370005,3/3/24,4/3/24,3/26/24,49,14.9352,4.4,-1,9.1,39.92,30.2,48.38,0,0
37370007,3/3/24,3/31/24,3/23/24,60,18.288,6,1.4,9.6,42.8,34.52,49.28,0.2,0.00787402
38370007,3/3/24,4/3/24,3/26/24,55,16.764,4.2,-1.3,9.1,39.56,29.66,48.38,0.5,0.01968505
38370004,3/3/24,3/30/24,3/24/24,58,17.6784,3.9,-2.6,9.1,39.02,27.32,48.38,0,0
38370014,3/3/24,4/1/24,3/25/24,50,15.24,,,,32,32,32,,0
38370016,3/3/24,4/3/24,3/27/24,50,15.24,,,,32,32,32,,0
38370017,3/3/24,3/31/24,3/25/24,54,16.4592,6.7,2.6,10.7,44.06,36.68,51.26,0,0
38370005,3/3/24,4/2/24,3/25/24,51,15.5448,3.9,-2.6,9.1,39.02,27.32,48.38,0,0
38370006,3/3/24,4/2/24,3/25/24,52,15.8496,3.9,-2.6,9.1,39.02,27.32,48.38,0,0
38370003,3/3/24,4/20/24,4/8/24,41,12.4968,,,,32,32,32,,0
38370015,3/3/24,4/1/24,3/24/24,56,17.0688,3.9,-2.6,9.1,39.02,27.32,48.38,0,0
38370012,3/3/24,3/31/24,3/24/24,53,16.1544,,,,32,32,32,,0
38370013,3/3/24,3/27/24,3/19/24,67,20.4216,6.7,2.6,10.7,44.06,36.68,51.26,0,0
38370002,3/3/24,4/1/24,3/26/24,50,15.24,,,,32,32,32,,0
38370018,3/3/24,4/4/24,3/27/24,48,14.6304,6,1.4,9.6,42.8,34.52,49.28,0.2,0.00787402
39370001,3/3/24,3/28/24,3/19/24,62,18.8976,6.1,0,11.9,42.98,32,53.42,0,0
39370003,3/3/24,3/27/24,3/18/24,66,20.1168,6.1,0,11.9,42.98,32,53.42,0,0
39370004,3/3/24,3/29/24,3/20/24,64,19.5072,3.9,-2.5,11.2,39.02,27.5,52.16,0,0
39370005,3/3/24,3/30/24,3/23/24,57,17.3736,,,,32,32,32,,0
39370008,3/3/24,4/2/24,3/26/24,50,15.24,6.4,2.3,10.4,43.52,36.14,50.72,0,0
39370011,3/3/24,3/31/24,3/22/24,58,17.6784,5.9,1.3,10.9,42.62,34.34,51.62,0,0
39370012,3/3/24,3/27/24,3/16/24,72,21.9456,5.9,1.3,10.9,42.62,34.34,51.62,0,0
39370015,3/3/24,3/25/24,3/13/24,79,24.0792,,,,32,32,32,,0
39370010,3/3/24,3/26/24,3/18/24,64,19.5072,6.1,0,11.9,42.98,32,53.42,0,0
40370001,3/3/24,3/28/24,3/21/24,62,18.8976,4.4,-2.2,10.1,39.92,28.04,50.18,0.2,0.00787402
40370002,3/3/24,3/31/24,3/24/24,50,15.24,6.5,1.9,10.6,43.7,35.42,51.08,0.5,0.01968505
40370003,3/3/24,3/29/24,3/20/24,62,18.8976,7.7,3,11.6,45.86,37.4,52.88,0,0
40370004,3/3/24,4/1/24,3/24/24,48,14.6304,5,-1.4,10.8,41,29.48,51.44,0,0
40370005,3/3/24,3/27/24,3/21/24,63,19.2024,4.4,-2.2,10.1,39.92,28.04,50.18,0.2,0.00787402
40370008,3/3/24,4/4/24,3/27/24,45,13.716,5.4,0.1,10.2,41.72,32.18,50.36,0.2,0.00787402
40370028,3/3/24,3/31/24,3/23/24,57,17.3736,4.4,-2.2,10.1,39.92,28.04,50.18,0.2,0.00787402
40370010,3/3/24,3/26/24,3/19/24,69,21.0312,4.4,-3,10.6,39.92,26.6,51.08,0.1,0.00393701
40370013,3/3/24,3/24/24,3/18/24,67,20.4216,3.6,-4.1,10,38.48,24.62,50,0,0
40370019,3/3/24,3/31/24,3/19/24,61,18.5928,5.2,-0.6,11.2,41.36,30.92,52.16,0.3,0.01181103
40370021,3/3/24,3/30/24,3/23/24,55,16.764,5.2,-0.6,11.2,41.36,30.92,52.16,0.3,0.01181103
40370022,3/3/24,3/30/24,3/22/24,59,17.9832,5.2,-0.6,11.2,41.36,30.92,52.16,0.3,0.01181103
40370023,3/3/24,3/30/24,3/23/24,56,17.0688,5.2,-0.6,11.2,41.36,30.92,52.16,0.3,0.01181103
40370024,3/3/24,3/29/24,3/22/24,59,17.9832,5.2,-0.6,11.2,41.36,30.92,52.16,0.3,0.01181103
40370025,3/3/24,3/28/24,3/20/24,59,17.9832,3.6,-4.1,10,38.48,24.62,50,0,0
40370020,3/3/24,3/31/24,3/22/24,52,15.8496,6.5,1.9,10.6,43.7,35.42,51.08,0.5,0.01968505
40370031,3/3/24,3/31/24,3/24/24,52,15.8496,7.3,3.6,10.7,45.14,38.48,51.26,4,0.1574804
40370032,3/3/24,3/27/24,3/19/24,67,20.4216,7.7,3,11.6,45.86,37.4,52.88,0,0
40370033,3/3/24,3/29/24,3/22/24,60,18.288,3.6,-4.1,10,38.48,24.62,50,0,0
40370034,3/3/24,3/30/24,3/24/24,54,16.4592,5.2,-0.6,11.2,41.36,30.92,52.16,0.3,0.01181103
40370035,3/3/24,4/1/24,3/27/24,55,16.764,4.4,-2.2,10.1,39.92,28.04,50.18,0.2,0.00787402
40370007,3/3/24,3/30/24,3/22/24,58,17.6784,4.4,-2.2,10.1,39.92,28.04,50.18,0.2,0.00787402
40370026,3/3/24,4/4/24,3/27/24,51,15.5448,5,-1.4,10.8,41,29.48,51.44,0,0
40370015,3/3/24,3/31/24,3/24/24,52,15.8496,5.2,-0.6,11.2,41.36,30.92,52.16,0.3,0.01181103
40370006,3/3/24,4/4/24,3/28/24,44,13.4112,5.4,0.1,10.2,41.72,32.18,50.36,0.2,0.00787402
40370011,3/3/24,3/31/24,3/24/24,55,16.764,5,-1.4,10.8,41,29.48,51.44,0,0
40370027,3/3/24,4/3/24,3/27/24,48,14.6304,5.4,0.1,10.2,41.72,32.18,50.36,0.2,0.00787402
40370009,3/3/24,3/30/24,3/24/24,52,15.8496,6.5,1.9,10.6,43.7,35.42,51.08,0.5,0.01968505
41370001,3/3/24,3/28/24,3/19/24,63,19.2024,6.1,-0.9,11.9,42.98,30.38,53.42,0,0
41370002,3/3/24,3/27/24,3/19/24,65,19.812,7.7,3,11.6,45.86,37.4,52.88,0,0
41370004,3/3/24,3/29/24,3/22/24,56,17.0688,6.1,-0.9,11.9,42.98,30.38,53.42,0,0
41370005,3/3/24,3/29/24,3/22/24,54,16.4592,,,,32,32,32,,0
41370006,3/3/24,3/28/24,3/22/24,61,18.5928,3.6,-4.1,10,38.48,24.62,50,0,0
41370007,3/3/24,3/30/24,3/22/24,61,18.5928,6.8,2.4,10.9,44.24,36.32,51.62,0,0
41370009,3/3/24,3/30/24,3/22/24,56,17.0688,9,6.4,11.2,48.2,43.52,52.16,1.8,0.07086618
41370010,3/3/24,3/29/24,3/20/24,64,19.5072,6.1,-0.9,11.9,42.98,30.38,53.42,0,0
41370012,3/3/24,3/28/24,3/21/24,59,17.9832,3.6,-4.1,10,38.48,24.62,50,0,0
41370013,3/3/24,3/26/24,3/18/24,67,20.4216,7.7,3,11.6,45.86,37.4,52.88,0,0
42370001,3/3/24,4/2/24,3/24/24,50,15.24,6.8,2.4,10.9,44.24,36.32,51.62,0,0
42370002,3/3/24,3/31/24,3/23/24,52,15.8496,6.8,2.4,10.9,44.24,36.32,51.62,0,0
42370003,3/3/24,3/29/24,3/20/24,57,17.3736,6.8,2.2,11.1,44.24,35.96,51.98,0,0
42370004,3/3/24,4/2/24,3/23/24,52,15.8496,9.5,6.4,11.4,49.1,43.52,52.52,0.5,0.01968505
42370005,3/3/24,3/30/24,3/20/24,62,18.8976,9.5,6.4,11.4,49.1,43.52,52.52,0.5,0.01968505
42370007,3/3/24,3/29/24,3/19/24,64,19.5072,6.8,2.4,10.9,44.24,36.32,51.62,0,0
42370010,3/3/24,4/2/24,3/23/24,54,16.4592,,,,32,32,32,,0
42370011,3/3/24,3/25/24,3/18/24,68,20.7264,8,3.2,11.4,46.4,37.76,52.52,1.4,0.05511814
42370006,3/3/24,4/1/24,3/24/24,47,14.3256,8,3.2,11.4,46.4,37.76,52.52,1.4,0.05511814
42370009,3/3/24,3/27/24,3/20/24,58,17.6784,6.8,2.2,11.1,44.24,35.96,51.98,0,0
43370001,3/3/24,3/17/24,3/7/24,93,28.3464,3.5,-2.4,9.1,38.3,27.68,48.38,0,0
43370002,3/3/24,3/28/24,3/20/24,64,19.5072,7.4,3,11.2,45.32,37.4,52.16,0.2,0.00787402
43370019,3/3/24,3/28/24,3/19/24,62,18.8976,6.8,2.2,11.1,44.24,35.96,51.98,0,0
43370005,3/3/24,3/26/24,3/18/24,66,20.1168,6.8,2.2,11.1,44.24,35.96,51.98,0,0
43370006,3/3/24,3/30/24,3/21/24,60,18.288,6.8,2.2,11.1,44.24,35.96,51.98,0,0
43370007,3/3/24,3/25/24,3/18/24,70,21.336,3.9,-2.2,8.7,39.02,28.04,47.66,0,0
43370008,3/3/24,3/18/24,3/11/24,84,25.6032,3.5,-2.4,9.1,38.3,27.68,48.38,0,0
43370010,3/3/24,3/27/24,3/17/24,67,20.4216,6.8,2.2,11.1,44.24,35.96,51.98,0,0
43370015,3/3/24,3/28/24,3/19/24,62,18.8976,3.9,-2.2,8.7,39.02,28.04,47.66,0,0
43370013,3/3/24,3/29/24,3/19/24,65,19.812,7.7,3,11.6,45.86,37.4,52.88,0,0
43370017,3/3/24,3/27/24,3/18/24,65,19.812,6.8,2.2,11.1,44.24,35.96,51.98,0,0
43370018,3/3/24,3/26/24,3/20/24,62,18.8976,6.8,2.2,11.1,44.24,35.96,51.98,0,0
44370001,3/3/24,3/29/24,3/20/24,64,19.5072,,,,32,32,32,,0
44370002,3/3/24,4/4/24,3/27/24,52,15.8496,5.8,0,10.6,42.44,32,51.08,0,0
44370015,3/3/24,4/1/24,3/23/24,58,17.6784,5.4,-0.1,10.7,41.72,31.82,51.26,0.1,0.00393701
44370009,3/3/24,3/26/24,3/17/24,69,21.0312,4.4,-3,10.6,39.92,26.6,51.08,0.1,0.00393701
44370013,3/3/24,3/29/24,3/21/24,60,18.288,5.8,0,10.6,42.44,32,51.08,0,0
44370012,3/3/24,4/3/24,3/24/24,53,16.1544,5.8,0,10.6,42.44,32,51.08,0,0
44370004,3/3/24,4/2/24,3/22/24,56,17.0688,5.8,0,10.6,42.44,32,51.08,0,0
44370007,3/3/24,4/2/24,3/22/24,56,17.0688,5.8,0,10.6,42.44,32,51.08,0,0
44370011,3/3/24,4/2/24,3/22/24,56,17.0688,5.8,0,10.6,42.44,32,51.08,0,0
45370002,3/3/24,3/26/24,3/17/24,67,20.4216,5.2,-0.2,10.4,41.36,31.64,50.72,0,0
45370003,3/3/24,3/30/24,3/22/24,55,16.764,7.4,1.4,13.4,45.32,34.52,56.12,0,0
45370008,3/3/24,3/30/24,3/21/24,59,17.9832,5.8,-0.5,12.6,42.44,31.1,54.68,0,0
45370009,3/3/24,3/31/24,3/22/24,57,17.3736,5.8,-0.5,12.6,42.44,31.1,54.68,0,0
45370013,3/3/24,3/26/24,3/17/24,66,20.1168,6.5,1.5,12.3,43.7,34.7,54.14,0,0
45370011,3/3/24,3/22/24,3/14/24,77,23.4696,,,,32,32,32,,0
45370015,3/3/24,3/25/24,3/18/24,67,20.4216,5.2,-0.2,10.4,41.36,31.64,50.72,0,0
45370014,3/3/24,3/29/24,3/21/24,59,17.9832,6.5,1,12.1,43.7,33.8,53.78,0,0
45370017,3/3/24,3/28/24,3/19/24,64,19.5072,5.8,-0.5,12.6,42.44,31.1,54.68,0,0
45370018,3/3/24,3/30/24,3/21/24,58,17.6784,5.8,-0.5,12.6,42.44,31.1,54.68,0,0
45370019,3/3/24,3/28/24,3/20/24,61,18.5928,6.5,1,12.1,43.7,33.8,53.78,0,0
45370007,3/3/24,4/1/24,3/23/24,55,16.764,6.5,1.5,12.3,43.7,34.7,54.14,0,0
